pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	hidden200_batch20_dropout0.0_lr10.0	hidden200_batch20_dropout0.0_lr20.0	hidden200_batch20_dropout0.1_lr1.0	hidden200_batch64_dropout0.0_lr5.0	hidden200_batch64_dropout0.0_lr10.0	hidden200_batch64_dropout0.0_lr1.0	hidden200_batch64_dropout0.0_lr20.0	hidden200_batch20_dropout0.2_lr20.0	hidden200_batch20_dropout0.2_lr10.0	hidden200_batch20_dropout0.0_lr1.0	hidden200_batch20_dropout0.0_lr5.0	hidden200_batch20_dropout0.1_lr5.0	hidden200_batch20_dropout0.1_lr10.0	hidden200_batch20_dropout0.1_lr20.0	hidden200_batch20_dropout0.2_lr1.0	hidden200_batch64_dropout0.1_lr20.0	hidden200_batch64_dropout0.2_lr5.0	hidden200_batch64_dropout0.2_lr1.0	hidden200_batch64_dropout0.1_lr10.0	hidden200_batch64_dropout0.1_lr5.0	hidden200_batch64_dropout0.1_lr1.0	hidden200_batch20_dropout0.2_lr5.0	hidden200_batch64_dropout0.2_lr10.0	hidden200_batch128_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr10.0	hidden650_batch64_dropout0.0_lr1.0	hidden650_batch64_dropout0.0_lr5.0	hidden650_batch64_dropout0.1_lr1.0	hidden650_batch64_dropout0.0_lr10.0	hidden650_batch64_dropout0.0_lr20.0	hidden650_batch64_dropout0.2_lr5.0	hidden650_batch64_dropout0.1_lr20.0	hidden650_batch64_dropout0.1_lr10.0	hidden650_batch64_dropout0.2_lr1.0	hidden650_batch64_dropout0.2_lr10.0	hidden650_batch64_dropout0.2_lr20.0	hidden650_batch64_dropout0.1_lr5.0	hidden200_batch128_dropout0.0_lr1.0	hidden200_batch128_dropout0.1_lr20.0	hidden200_batch128_dropout0.0_lr5.0	hidden200_batch128_dropout0.1_lr1.0	hidden200_batch64_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr5.0	hidden200_batch128_dropout0.0_lr10.0	hidden200_batch128_dropout0.0_lr20.0	hidden200_batch128_dropout0.2_lr1.0	hidden200_batch128_dropout0.1_lr5.0	hidden200_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr5.0	hidden650_batch128_dropout0.0_lr20.0	hidden650_batch128_dropout0.2_lr1.0	hidden650_batch128_dropout0.1_lr20.0	hidden650_batch128_dropout0.1_lr1.0	hidden650_batch128_dropout0.2_lr5.0	hidden650_batch128_dropout0.4_lr10.0	hidden650_batch128_dropout0.2_lr20.0	hidden650_batch128_dropout0.4_lr20.0	hidden650_batch128_dropout0.4_lr1.0	hidden650_batch128_dropout0.2_lr10.0	hidden650_batch128_dropout0.4_lr5.0	hidden650_batch64_dropout0.4_lr5.0	hidden650_batch128_dropout0.0_lr5.0	hidden650_batch128_dropout0.0_lr10.0	hidden650_batch128_dropout0.0_lr1.0	hidden650_batch64_dropout0.4_lr20.0	hidden650_batch64_dropout0.4_lr1.0	hidden650_batch64_dropout0.4_lr10.0
R__VERB_NOUN_CCONJ_VERB	0	7	plur	refuse	correct	generated	Copies throw the aircraft but	0	False	722	4	5	Copies throw the aircraft but lose her complicated drying and the path belongs . <eos>	-8.08363	-9.69515	-11.2095	-10.1129	-9.44358	-10.2525	-8.9385	-10.3135	-9.99389	-8.03984	-10.1892	-10.2945	-9.84538	-10.1585	-10.2618	-9.34647	-9.02211	-10.567	-9.84025	-9.3774	-9.01774	-10.6349	-9.31877	-9.68085	-9.46731	-7.789	-8.77229	-9.25771	-10.1409	-9.62289	-9.78986	-9.78812	-9.12543	-9.09447	-8.36152	-8.13859	-8.95776	-11.0803	-9.59119	-10.3906	-9.33453	-10.6804	-9.96608	-11.2259	-9.3959	-10.0405	-9.4677	-10.7957	-8.15398	-9.19835	-9.58254	-10.6672	-9.54656	-9.80942	-9.08816	-9.12938	-10.3864	-9.5664	-9.95366	-9.95295	-9.53705	-10.2351	-7.4519	-8.36454	-9.14013	-8.96734	-9.18812	-9.7387
R__VERB_NOUN_CCONJ_VERB	0	7	plur	refuses	wrong	generated	Copies throw the aircraft but	0	False	1038	4	5	Copies throw the aircraft but lose her complicated drying and the path belongs . <eos>	-9.65805	-11.0681	-10.5641	-10.2197	-9.97455	-8.35462	-9.389	-9.66807	-10.3306	-8.19753	-11.2185	-9.8651	-9.74743	-9.89872	-10.9075	-9.78298	-10.5573	-11.1622	-9.68593	-9.20971	-9.09257	-10.6313	-9.862	-9.47083	-9.72325	-8.38971	-9.47952	-9.65388	-10.7758	-12.4588	-9.76916	-8.9678	-9.79421	-10.1436	-9.45097	-9.95526	-9.6637	-9.86292	-8.54447	-8.75497	-9.31637	-10.6006	-10.7325	-8.87647	-8.97802	-10.5317	-10.1129	-10.4044	-10.0326	-9.23571	-9.13118	-10.7769	-10.5124	-9.50731	-9.13127	-9.4522	-10.235	-9.58226	-10.199	-9.52707	-8.9632	-9.97037	-8.36099	-8.58378	-7.75087	-9.63241	-10.1767	-9.32823
L__NOUN_VERB_VERB	19	4	plur	insist	correct	generated	the ecological wines we believe in our night	1	False	262	6	8	the ecological wines we believe in our night assume ; we come drawer today for easter , rivalry difficulty and weapon - machine for Louisiana . <eos>	-13.8799	-12.4886	-11.8815	-12.126	-14.3471	-12.7963	-13.7638	-13.0833	-12.341	-14.5451	-12.1272	-12.9324	-12.996	-12.7039	-12.6736	-12.3167	-12.4845	-12.1119	-13.7099	-13.1152	-13.2597	-11.8745	-12.6537	-12.6175	-11.8313	-14.842	-16.1435	-14.5206	-15.1703	-14.1539	-13.5963	-13.9405	-14.6024	-13.6345	-13.5103	-13.6275	-13.531	-13.837	-12.06	-12.7049	-12.9994	-12.2267	-11.4566	-13.3991	-12.8033	-12.9735	-12.596	-12.7591	-12.6712	-14.051	-13.1769	-12.4223	-14.2209	-13.085	-13.1141	-12.3716	-13.4551	-12.7353	-12.1421	-13.6106	-13.0596	-12.6477	-13.7199	-12.3695	-13.4361	-12.7465	-12.4086	-12.6129
L__NOUN_VERB_VERB	19	4	plur	insists	wrong	generated	the ecological wines we believe in our night	1	False	447	6	8	the ecological wines we believe in our night assume ; we come drawer today for easter , rivalry difficulty and weapon - machine for Louisiana . <eos>	-15.4421	-15.6544	-12.033	-12.0001	-14.9037	-13.9853	-15.1262	-12.9704	-13.3172	-14.3271	-12.6817	-13.5843	-14.6349	-13.0937	-14.6726	-14.268	-13.3784	-13.0949	-13.6813	-12.6915	-12.766	-12.9782	-13.6066	-13.3294	-13.9036	-15.0316	-14.9593	-13.8221	-16.0802	-16.1262	-11.9364	-16.2196	-12.1033	-13.9432	-12.8075	-14.279	-13.899	-13.6354	-13.483	-13.9555	-13.6008	-12.9417	-13.4599	-12.8544	-13.4499	-13.3279	-12.5239	-11.7664	-12.2211	-13.8909	-14.7883	-12.7167	-14.1311	-12.6417	-13.194	-13.0023	-14.0417	-12.5572	-12.4611	-12.7287	-12.4	-13.7742	-13.7056	-13.4715	-13.0985	-12.3481	-13.6862	-13.0682
L__NOUN_VERB_VERB	0	9	sing	adds	correct	generated	The wolf to continue in time	0	False	932	5	6	The wolf to continue in time uses that Critical Afghan kinds and Pakistanis and dissatisfied Kurdish gentlemen are romantic to harass badly faithfully tall to the Andrew in Ashcroft than al - Lonely appointees , and it would be gullible to prove one 's ecosystems off the final sea . <eos>	-12.4528	-11.1263	-11.4138	-10.4956	-10.3644	-12.1393	-9.71832	-11.1018	-10.8334	-11.858	-9.7011	-10.942	-10.9564	-12.3226	-10.6172	-10.0053	-10.3126	-9.97161	-9.52755	-9.38432	-10.3259	-10.418	-9.78508	-11.1475	-9.87787	-9.78104	-10.2016	-11.0075	-11.313	-9.17718	-10.9293	-11.6711	-10.3682	-9.83657	-9.56925	-10.2415	-8.04419	-9.79982	-12.1212	-12.8104	-11.0148	-9.09635	-9.12373	-9.78054	-10.8752	-10.4133	-10.2424	-10.197	-10.8259	-10.8249	-11.2149	-10.7289	-12.9234	-12.2522	-10.1142	-9.93102	-8.93004	-10.7193	-11.3255	-9.86439	-9.74525	-9.46041	-9.07515	-8.68894	-10.5022	-9.83495	-9.7213	-10.1155
L__NOUN_VERB_VERB	0	9	sing	add	wrong	generated	The wolf to continue in time	0	False	2283	5	6	The wolf to continue in time uses that Critical Afghan kinds and Pakistanis and dissatisfied Kurdish gentlemen are romantic to harass badly faithfully tall to the Andrew in Ashcroft than al - Lonely appointees , and it would be gullible to prove one 's ecosystems off the final sea . <eos>	-13.4	-13.5807	-11.4325	-12.8376	-14.4494	-12.6311	-13.0221	-12.3537	-11.7752	-11.4059	-12.332	-12.7601	-12.9183	-12.2312	-12.0324	-12.4533	-12.5629	-11.5228	-11.8358	-10.0749	-12.2925	-12.2248	-11.6346	-11.3711	-12.0126	-9.89377	-11.5309	-11.0132	-13.6405	-11.822	-12.0452	-13.8249	-11.234	-11.3719	-12.8452	-12.7602	-12.1834	-10.7682	-12.7846	-14.6348	-12.6449	-11.3194	-10.862	-11.4807	-13.0417	-12.0502	-12.4679	-12.1689	-12.7858	-11.6508	-13.2186	-11.2998	-12.0897	-12.8535	-12.8469	-11.5256	-12.1031	-12.6036	-12.6858	-12.6487	-11.659	-11.7447	-11.9484	-12.0505	-11.203	-13.2438	-12.0986	-12.2213
R__VERB_NOUN_CCONJ_VERB	2	0	plur	go	correct	original	Days away : Sept. 21 through Oct. 3 ( assuming you work on the day we leave and	0	True	11429	7	18	Days away : Sept. 21 through Oct. 3 ( assuming you work on the day we leave and go back to work the day after we return ) <eos>	-3.78743	-3.48984	-3.65311	-3.40415	-3.29445	-5.43026	-3.60026	-3.53718	-4.47332	-3.32205	-3.61048	-3.95752	-4.27497	-3.96761	-3.70781	-3.80025	-4.22972	-5.20899	-3.94859	-5.92841	-3.96989	-3.85101	-3.2884	-4.23267	-3.09232	-5.69304	-4.4334	-3.99021	-3.6357	-4.92029	-4.32802	-3.56356	-4.75219	-2.67277	-3.44739	-5.51343	-4.37718	-4.13798	-3.64517	-2.94372	-3.5134	-3.90716	-4.98252	-2.77169	-3.71598	-3.73348	-4.5636	-4.79996	-3.44218	-4.39	-4.16269	-3.21026	-4.3611	-3.85234	-3.84865	-3.15611	-3.80233	-3.6689	-3.49603	-3.14615	-3.80595	-4.13374	-3.91566	-4.50686	-4.02129	-5.04621	-4.4619	-4.11714
R__VERB_NOUN_CCONJ_VERB	2	0	plur	goes	wrong	original	Days away : Sept. 21 through Oct. 3 ( assuming you work on the day we leave and	0	True	4325	7	18	Days away : Sept. 21 through Oct. 3 ( assuming you work on the day we leave and go back to work the day after we return ) <eos>	-5.3385	-7.53841	-7.88632	-8.76431	-7.65419	-8.16758	-7.67315	-8.08083	-8.0149	-7.55339	-8.01619	-7.04785	-7.57264	-6.87535	-8.64187	-6.7021	-7.43815	-7.27933	-6.68405	-6.40571	-8.30316	-7.72842	-6.27115	-7.91858	-7.25898	-5.69527	-7.76167	-5.863	-7.06664	-6.64477	-6.34421	-7.43208	-7.21784	-8.33168	-7.20341	-6.32	-8.35561	-9.21899	-7.98059	-9.30639	-6.32829	-6.11065	-7.8658	-8.79799	-8.0993	-6.60582	-7.01549	-7.19933	-7.33614	-8.03327	-8.2769	-6.27228	-7.15462	-6.63154	-6.24119	-7.27232	-7.00079	-7.871	-7.05236	-6.34555	-6.96631	-7.41415	-7.28151	-7.25839	-5.33888	-6.50404	-5.68687	-6.47628
R__VERB_NOUN_CCONJ_VERB	12	5	sing	reflects	correct	generated	See for a petroleum of reviewers in their junk that submits from the date and	0	False	1138	5	15	See for a petroleum of reviewers in their junk that submits from the date and supports really to the police fo the looting . <eos>	-10.5395	-11.302	-11.0458	-10.7913	-11.6811	-10.8458	-9.41485	-9.58226	-9.28085	-12.5106	-9.49215	-11.5069	-10.2031	-10.6835	-11.0038	-10.8012	-10.3944	-10.8592	-11.2129	-10.6034	-11.9713	-10.2717	-10.3215	-10.4132	-10.5588	-10.4766	-14.3185	-10.7697	-10.7527	-10.7858	-9.99644	-11.664	-11.1304	-8.93665	-8.69781	-10.6477	-14.1306	-9.76673	-11.1818	-12.5691	-9.89443	-10.3204	-10.2091	-9.89161	-11.1261	-11.1057	-10.3009	-10.735	-10.2076	-9.78479	-12.3327	-10.0712	-12.2343	-10.6302	-9.5236	-10.2607	-10.8259	-10.2044	-9.25569	-10.7355	-10.5509	-9.81138	-11.2463	-9.47058	-9.30744	-11.0391	-11.1841	-11.1304
R__VERB_NOUN_CCONJ_VERB	12	5	sing	reflect	wrong	generated	See for a petroleum of reviewers in their junk that submits from the date and	0	False	1968	5	15	See for a petroleum of reviewers in their junk that submits from the date and supports really to the police fo the looting . <eos>	-10.0639	-10.7609	-10.7353	-11.4245	-11.6681	-7.94137	-12.0522	-8.17388	-8.7585	-10.1046	-12.0408	-11.163	-9.19148	-9.65386	-9.65072	-8.39248	-10.384	-10.4382	-8.8389	-9.72246	-10.3628	-9.35317	-10.9121	-10.4207	-9.31697	-11.8891	-11.3705	-8.46628	-11.4228	-10.2261	-10.6481	-10.3539	-10.6416	-8.27545	-9.99571	-10.5615	-14.0025	-9.2019	-8.90763	-11.8484	-9.90515	-9.74477	-9.88134	-9.92125	-10.2968	-10.104	-10.0686	-10.791	-10.654	-7.23979	-11.4671	-7.57318	-9.58903	-9.29763	-9.54719	-9.63132	-9.84392	-8.92883	-9.84474	-9.31759	-8.51674	-9.50575	-9.6078	-11.3159	-7.97922	-9.16799	-10.0424	-10.5079
R__VERB_NOUN_CCONJ_VERB	7	8	sing	throws	correct	generated	As you seem above the ton , the perfume of the critical protein provides your pattern and	0	True	600	4	17	As you seem above the ton , the perfume of the critical protein provides your pattern and serves you reassure newer and taller . <eos>	-10.9668	-10.7459	-9.74681	-10.5085	-11.4254	-9.47444	-10.9734	-9.42837	-8.9696	-10.9676	-12.729	-9.95809	-10.6499	-10.0516	-11.2009	-10.5679	-8.32696	-8.76875	-9.8171	-7.37218	-9.15664	-10.0928	-9.8838	-9.13385	-9.6578	-8.80761	-12.0115	-9.40895	-10.9229	-9.64837	-10.1109	-11.8339	-8.96608	-10.0502	-10.1493	-10.6713	-10.903	-10.0769	-10.7864	-10.8029	-9.86731	-9.56432	-9.70224	-10.0369	-9.49478	-8.8624	-9.00473	-9.51533	-9.89061	-11.6903	-12.0129	-10.5194	-12.2323	-10.0552	-10.9523	-10.9222	-10.2943	-11.3157	-10.122	-8.31653	-10.4388	-9.89659	-9.40319	-11.2637	-11.5045	-9.46863	-9.62811	-11.4363
R__VERB_NOUN_CCONJ_VERB	7	8	sing	throw	wrong	generated	As you seem above the ton , the perfume of the critical protein provides your pattern and	0	True	1224	4	17	As you seem above the ton , the perfume of the critical protein provides your pattern and serves you reassure newer and taller . <eos>	-10.3965	-10.7796	-8.80962	-9.3832	-10.4574	-8.72045	-9.64408	-8.88219	-8.5646	-10.9532	-10.9379	-9.99797	-9.8472	-9.66812	-10.2242	-10.7735	-9.1977	-7.79383	-8.95719	-8.57971	-9.61325	-9.97124	-9.80996	-9.27433	-8.44904	-9.50452	-11.5411	-9.41845	-10.851	-11.7214	-11.3421	-12.3715	-10.9015	-9.83614	-9.61856	-11.4245	-9.65906	-10.1181	-9.07041	-9.63974	-9.329	-9.64438	-9.9143	-10.1272	-9.05497	-7.98384	-8.74862	-9.24997	-10.5376	-10.6033	-9.89102	-10.5764	-11.5492	-10.044	-9.8732	-10.0377	-9.53784	-11.6601	-9.67924	-10.49	-10.0275	-9.59945	-11.0025	-12.9546	-10.1218	-9.73398	-9.97759	-9.72019
L__NOUN_VERB_VERB	2	1	plur	spend	correct	generated	<unk> I do n't solve to the commission that the stars we choose or receive to	1	False	2073	6	16	Whie I do n't solve to the commission that the stars we choose or receive to deny no aircraft on our death ( which I want is promptly generic ) , it does generate me whenever projects carry out a relaxed spa of crimes to see the pork on . <eos>	-7.48972	-7.17492	-8.19327	-7.02471	-7.5255	-8.7425	-7.89031	-8.01247	-7.3968	-8.0451	-7.59997	-7.17231	-7.61268	-7.26083	-7.80564	-7.63926	-7.98253	-7.8664	-7.89477	-7.59368	-7.05142	-7.24981	-6.95235	-7.75509	-7.52902	-7.95107	-8.55141	-6.50095	-8.35842	-7.89049	-7.95643	-6.39764	-6.16716	-7.28009	-7.73314	-7.95166	-8.65767	-8.10196	-6.76334	-7.64216	-8.35111	-7.62505	-7.46065	-7.6143	-8.59482	-7.11025	-7.56932	-7.06491	-7.69339	-6.45233	-7.68937	-6.55958	-8.00203	-7.55862	-7.04599	-7.7786	-7.3982	-7.32275	-6.75345	-7.13964	-6.97365	-6.86558	-6.83894	-5.80893	-7.1612	-7.42791	-6.66486	-6.93893
L__NOUN_VERB_VERB	2	1	plur	spends	wrong	generated	<unk> I do n't solve to the commission that the stars we choose or receive to	1	False	506	6	16	Whie I do n't solve to the commission that the stars we choose or receive to deny no aircraft on our death ( which I want is promptly generic ) , it does generate me whenever projects carry out a relaxed spa of crimes to see the pork on . <eos>	-16.9054	-15.7689	-15.4242	-15.988	-16.5466	-14.1292	-17.1843	-13.3737	-13.3924	-16.2766	-14.1752	-15.5128	-16.6759	-16.642	-14.964	-15.8274	-15.5528	-13.3677	-15.1706	-13.9446	-13.5043	-16.0043	-14.2874	-13.4319	-14.2726	-14.739	-16.3897	-15.2643	-15.2742	-17.0577	-16.0437	-14.769	-16.3168	-14.7769	-17.2678	-15.4742	-17.7893	-15.1719	-14.4054	-15.6117	-15.0282	-14.7156	-14.5176	-14.9948	-16.1809	-14.0932	-14.7106	-15.0516	-16.1259	-15.1979	-13.9959	-15.1265	-16.817	-15.2784	-15.1905	-15.4569	-15.6906	-15.6622	-14.1947	-14.289	-15.3078	-15.5946	-14.9164	-15.3008	-14.7607	-14.7979	-15.0785	-15.3697
R__VERB_NOUN_CCONJ_VERB	11	7	sing	generates	correct	generated	This clerk of luck represents around the snow s swing and controllers and	0	False	464	9	13	This clerk of luck represents around the snow s swing and controllers and dies a revenue for the nightmare accidentally on the receipt of the club in tribe of decision seconds . <eos>	-9.68947	-8.24552	-9.06882	-8.3693	-10.3571	-10.1836	-8.89434	-9.68378	-9.72939	-9.17691	-9.47201	-8.73938	-9.35429	-10.4469	-9.62363	-8.30234	-8.67786	-9.3407	-8.92295	-8.47085	-8.31679	-9.02585	-9.28309	-8.86233	-9.86339	-8.47346	-8.3684	-9.78951	-8.61359	-10.7409	-8.43197	-8.35116	-9.60653	-8.08759	-7.60768	-9.11934	-9.9206	-9.32611	-9.93216	-10.2129	-10.1879	-9.79116	-9.55853	-12.1728	-9.37424	-9.71906	-9.19113	-10.5988	-8.95306	-11.016	-10.292	-8.27461	-8.20531	-7.79222	-8.38338	-9.28799	-8.28113	-8.39815	-8.43956	-8.87529	-9.81281	-9.11314	-10.4272	-9.06335	-9.38263	-8.55617	-8.70649	-9.97965
R__VERB_NOUN_CCONJ_VERB	11	7	sing	generate	wrong	generated	This clerk of luck represents around the snow s swing and controllers and	0	False	1569	9	13	This clerk of luck represents around the snow s swing and controllers and dies a revenue for the nightmare accidentally on the receipt of the club in tribe of decision seconds . <eos>	-9.32889	-10.751	-10.318	-10.3724	-11.749	-10.5998	-8.91721	-9.64388	-9.70806	-8.47608	-9.4738	-8.76688	-9.68235	-10.6117	-9.93735	-8.41306	-9.08601	-9.16271	-8.91951	-9.42714	-8.37405	-9.30869	-8.89223	-8.10037	-9.86731	-10.2376	-11.0088	-10.4562	-10.9501	-11.7187	-9.68176	-9.97458	-11.3402	-9.76928	-9.91065	-10.538	-9.38547	-9.24709	-10.0151	-10.1926	-10.1579	-9.10231	-9.67784	-12.2183	-8.83292	-9.67734	-9.88105	-9.72359	-10.2633	-9.93217	-11.9903	-9.5559	-11.2906	-9.73073	-9.8599	-9.17726	-9.13457	-8.78058	-9.3043	-9.19836	-9.55447	-9.71263	-13.1093	-11.9495	-8.80312	-9.37445	-9.37235	-10.0296
R__VERB_NOUN_CCONJ_VERB	15	1	sing	serves	correct	generated	If you tend a news who will put to you and greet he will assess and then recruit his gravy , and not recruit what he is stepping about why he remembers hijackers at investigative minutes and	0	True	4701	6	37	If you tend a news who will put to you and greet he will assess and then recruit his gravy , and not recruit what he is stepping about why he remembers hijackers at investigative minutes and sees they affirm what you condemn , whenever they will not spawn for you , groom to this pup ... he is the audience for you . <eos>	-8.15746	-9.44774	-8.86279	-10.0836	-9.52581	-10.1042	-9.77841	-9.64426	-8.81876	-8.76055	-9.56172	-9.68536	-9.45758	-9.28509	-10.0846	-8.59597	-10.1674	-9.5357	-9.18772	-10.425	-8.96136	-9.96698	-10.0448	-8.81917	-10.1979	-10.3924	-10.507	-9.55701	-9.77847	-10.0794	-9.74218	-9.68832	-10.3421	-9.26995	-8.01986	-9.56778	-9.04074	-10.5501	-8.75662	-9.04836	-9.28967	-9.14381	-10.3593	-8.92707	-8.33886	-9.55664	-10.569	-9.48895	-9.56071	-10.2411	-9.32829	-9.28014	-9.11737	-10.1528	-11.2434	-9.36751	-9.85165	-9.6593	-8.82711	-10.1298	-10.4231	-8.63036	-10.6829	-10.8065	-11.1805	-9.4865	-9.12244	-9.68123
R__VERB_NOUN_CCONJ_VERB	15	1	sing	serve	wrong	generated	If you tend a news who will put to you and greet he will assess and then recruit his gravy , and not recruit what he is stepping about why he remembers hijackers at investigative minutes and	0	True	7238	6	37	If you tend a news who will put to you and greet he will assess and then recruit his gravy , and not recruit what he is stepping about why he remembers hijackers at investigative minutes and sees they affirm what you condemn , whenever they will not spawn for you , groom to this pup ... he is the audience for you . <eos>	-7.70155	-7.57198	-6.11565	-9.00454	-9.49842	-8.77053	-9.19614	-8.15326	-8.5819	-8.05006	-9.19439	-8.11239	-9.79266	-9.22309	-9.12171	-7.33687	-9.49477	-7.73686	-8.07355	-8.57326	-8.89879	-8.67611	-9.77296	-7.39206	-7.91634	-9.43987	-10.8842	-8.34102	-9.73669	-11.8175	-9.27754	-11.6616	-9.58143	-8.98191	-8.90965	-7.78339	-10.847	-8.00309	-8.73889	-7.9791	-7.22375	-8.20533	-9.54301	-10.1884	-8.80923	-8.45684	-8.28889	-7.89365	-9.94274	-10.4744	-10.3903	-8.39917	-8.8014	-8.8709	-8.24374	-8.88233	-9.26969	-8.50994	-7.67272	-9.42207	-9.82966	-8.05096	-9.28743	-8.95059	-9.24041	-7.75983	-8.10192	-8.57952
R__VERB_NOUN_CCONJ_VERB	4	8	plur	consider	correct	generated	Put me disrupt if you pay any fry or	0	False	3420	4	9	Put me disrupt if you pay any fry or describe anything eager . <eos>	-12.5725	-10.7619	-13.4984	-11.6021	-14.5711	-10.9964	-12.2323	-10.2744	-11.1681	-12.3227	-13.7117	-11.0423	-9.71389	-10.5129	-11.6099	-10.81	-12.1639	-11.5769	-11.2669	-10.742	-12.1252	-9.5401	-10.2986	-10.4626	-10.3031	-11.0732	-14.9165	-13.1836	-12.4287	-11.0721	-12.1471	-7.94523	-13.4061	-9.5563	-9.25323	-10.3831	-16.7055	-10.3814	-12.7445	-11.9402	-9.73801	-10.3383	-11.0016	-13.7071	-10.8001	-10.6338	-9.00987	-10.8851	-11.4174	-11.0648	-9.69091	-10.7598	-8.32953	-11.5889	-9.89773	-10.2616	-11.4671	-11.8781	-9.96425	-10.2735	-10.2838	-11.1866	-10.6066	-12.4418	-11.9621	-11.7747	-11.3404	-11.4679
R__VERB_NOUN_CCONJ_VERB	4	8	plur	considers	wrong	generated	Put me disrupt if you pay any fry or	0	False	1211	4	9	Put me disrupt if you pay any fry or describe anything eager . <eos>	-14.9207	-13.4773	-14.2442	-14.1788	-17.0307	-14.4844	-14.2802	-12.6704	-13.0144	-16.6261	-15.2345	-12.8419	-13.0744	-12.1729	-14.7581	-13.6997	-14.1848	-13.1563	-14.3036	-13.4585	-14.1254	-10.9588	-13.5321	-13.4882	-13.8213	-14.8584	-16.181	-15.3138	-15.839	-15.9767	-16.1625	-15.3637	-16.0112	-14.4914	-14.1672	-12.4182	-20.4741	-13.32	-14.7781	-13.7248	-13.2872	-13.0216	-12.9822	-15.1715	-14.7537	-11.9847	-13.7141	-13.3877	-15.9356	-17.9087	-15.5855	-13.0219	-15.1449	-14.0099	-15.016	-14.6446	-14.5335	-15.6528	-14.0266	-12.6556	-15.081	-14.9659	-13.94	-15.0168	-14.2602	-14.794	-14.4823	-15.3049
R__VERB_NOUN_CCONJ_VERB	10	5	plur	seek	correct	generated	You assume the picketing and	0	False	2705	4	5	You assume the picketing and seek tube signature into the welfare . <eos>	-8.71572	-9.69901	-8.58356	-9.45484	-9.97182	-7.86192	-7.60061	-8.40767	-8.53497	-9.1144	-11.4705	-8.03433	-8.95002	-9.36287	-8.90917	-7.29045	-8.92054	-8.19813	-7.73838	-7.91099	-6.76359	-9.30672	-7.27228	-8.62004	-7.44338	-9.7502	-7.51563	-7.79262	-5.57809	-6.33268	-9.79999	-7.76689	-11.6421	-8.59992	-7.19944	-7.5071	-7.30795	-7.56598	-8.99025	-9.91036	-7.79578	-8.40649	-7.51052	-8.02171	-8.96015	-8.81322	-8.96778	-8.59723	-10.4148	-6.91857	-9.68685	-7.85301	-8.52463	-7.86574	-8.5265	-8.18815	-8.24938	-8.09821	-8.10382	-8.60852	-8.85073	-7.31956	-7.93486	-9.57812	-6.92578	-8.3329	-8.55427	-8.24277
R__VERB_NOUN_CCONJ_VERB	10	5	plur	seeks	wrong	generated	You assume the picketing and	0	False	1030	4	5	You assume the picketing and seek tube signature into the welfare . <eos>	-9.3361	-10.6474	-10.5245	-10.5997	-11.3014	-9.80966	-10.5161	-10.7421	-10.3809	-10.242	-12.4931	-9.60196	-10.0734	-10.501	-9.56341	-10.5537	-11.4539	-9.73022	-10.0945	-9.4141	-9.23483	-9.2851	-9.48332	-9.99978	-9.26607	-10.8104	-11.1411	-9.45986	-12.0037	-10.6007	-10.1474	-10.2168	-12.6462	-8.97133	-10.6057	-11.0448	-11.1861	-9.51935	-9.24084	-8.91973	-9.22021	-10.5784	-9.30772	-9.35022	-11.3427	-9.87358	-10.2312	-9.93092	-11.0078	-11.308	-11.4188	-8.93802	-9.82319	-9.79199	-10.0635	-9.75893	-9.9739	-10.1648	-10.2754	-12.5053	-10.6608	-10.1269	-10.6899	-10.8259	-9.58617	-11.4341	-9.71663	-10.9955
L__NOUN_VERB_VERB	10	5	sing	intends	correct	generated	The sole liberty I murdered this vision	0	False	341	5	7	The sole liberty I murdered this vision offers to exploit anyone comparing this if they condemn of some retaliation I can prefer marry a star to this Today Today . <eos>	-13.8692	-14.4477	-12.5173	-11.3428	-10.8136	-12.9426	-13.4502	-14.0872	-12.1331	-13.3531	-13.6612	-14.8307	-13.0088	-13.7796	-12.7423	-14.0481	-12.8497	-11.8389	-13.212	-11.9968	-12.2857	-12.3569	-12.5033	-12.9071	-14.1074	-13.2001	-11.4118	-13.7555	-10.7854	-14.3578	-14.2858	-15.5243	-15.5265	-11.5723	-13.1478	-13.8223	-13.3482	-12.3822	-11.6695	-11.563	-11.5034	-12.2144	-11.8103	-13.2482	-14.6917	-11.8741	-12.9768	-13.6548	-12.8271	-14.3505	-14.5063	-12.8977	-13.4795	-12.2792	-13.8255	-13.2671	-13.4692	-13.4525	-12.9851	-14.3277	-12.16	-13.1644	-12.6535	-11.8711	-12.5872	-12.5525	-13.1031	-13.3056
